,gene,validation,localization
7413,YPL251W,Dubious,null
7415,YOR091W,Verified,null
7417,YAL040C,Verified,null
7419,YGL208W,Verified,membrane
7420,YNL284C,Verified,ribosomal
7421,YIL164C,Verified,null
7422,YOL143C,Verified,mitochond
7425,YHR147C,Verified,ribosomal
7427,YPL126W,Verified,nucleolus
7428,YMR317W,Uncharacterized,null
7431,YCL008C,Verified,cytoplasm
7432,YEL064C,Verified,null
7434,YOR393W,Verified,null
7435,YDL059C,Verified,null
7436,YOR204W,Verified,cytoplasm
7437,YEL012W,Verified,null
7438,YBL040C,Verified,endoplasm
7439,YPR043W,Verified,ribosomal
7440,YDR382W,Verified,ribosomal
7444,YLR402W,Dubious,null
7447,YHR090C,Verified,cytosol
7448,YDL066W,Verified,nucle
7449,YHR030C,Verified,mitochond
7451,YDR143C,Verified,cytoplasm
7453,YEL034W,Verified,null
7454,YHL015W,Verified,ribosomal
7457,YGR004W,Verified,null
7458,YML110C,Verified,null
7459,YGL048C,Verified,null
7461,YKL106W,Verified,null
7463,YJL034W,Verified,null
7464,YFL048C,Verified,endoplasm
7466,YOR176W,Verified,mitochond
7467,YOR109W,Verified,membrane
7471,YGL116W,Verified,null
7473,YCR024C,Verified,null
7474,YMR102C,Uncharacterized,null
7475,YCR071C,Verified,ribosomal
7479,YOR154W,Verified,endoplasm
7480,YPR121W,Verified,null
7481,YBR070C,Verified,endoplasm
7482,YGR226C,Dubious,null
7483,YNL315C,Verified,null
7484,YPR174C,Verified,null
7485,YJR045C,Verified,mitochond
7486,YMR008C,Verified,membrane
7489,YKL062W,Verified,cytosol
7491,YJL218W,Uncharacterized,null
7492,YLR222C,Dubious,nucleolus
7493,YDR093W,Verified,null
7494,YMR282C,Verified,null
7498,YJL156C,Verified,null
7499,YNL071W,Verified,null
7500,YMR088C,Verified,null
7501,YGR211W,Verified,cytoplasm
7502,YKL139W,Verified,nucleolus
7503,YJL069C,Verified,nucleolus
7504,YDR344C,Dubious,null
7506,YDR332W,Verified,null
7507,YPL189W,Verified,null
7509,YLR267W,Uncharacterized,null
7511,YNL017C,Dubious,null
7512,YCR086W,Verified,nucleolus
7514,YKR024C,Verified,nucleolus
7516,YOR076C,Verified,null
7517,YDR405W,Verified,ribosomal
7520,YIL027C,Verified,null
7523,YNR026C,Verified,null
7524,YHL044W,Uncharacterized,null
7525,YPR204W,Verified,null
7526,YNL297C,Verified,null
7527,YBR170C,Verified,nucle
7530,YKL193C,Verified,null
7531,YPR099C,Dubious,null
7532,YLR310C,Verified,cytoplasm
7533,YNR008W,Verified,endoplasm
7536,YFL011W,Verified,null
7543,YMR190C,Verified,nucleolus
7544,YLR325C,Verified,ribosomal
7545,YCL076W,Dubious,null
7546,YOR272W,Verified,nucleolus
7550,YCL032W,Verified,null
7551,YAR029W,Uncharacterized,null
7553,YJL198W,Verified,null
7556,YLL041C,Verified,membrane
7558,YOR195W,Verified,null
7559,YER026C,Verified,mitochond
7560,YMR201C,Verified,null
7561,YLR069C,Verified,null
7562,YML042W,Verified,null
7564,YOR298W,Verified,null
7566,YPR035W,Verified,null
7568,YDR227W,Verified,null
7570,YKR013W,Verified,null
7572,YOR157C,Verified,membrane
7573,YCR072C,Verified,nucleolus
7575,YBL112C,Uncharacterized,null
7576,YDR034C,Uncharacterized,null
7577,YGL054C,Verified,endoplasm
7578,YLR134W,Verified,null
7579,YLR161W,Uncharacterized,null
7581,YPL270W,Verified,mitochond
7582,YDL012C,Verified,null
7583,YDR218C,Verified,null
7585,YFL003C,Verified,null
7586,YGL139W,Verified,membrane
7587,YNL054W,Verified,null
7589,YPL062W,Dubious,null
7591,YOR137C,Verified,null
7592,YKL123W,Dubious,null
7593,YKL172W,Verified,nucleolus
7596,YJL057C,Verified,null
7597,YPR100W,Verified,ribosomal
7599,YLR096W,Verified,null
7600,YKR052C,Verified,mitochond
7601,YER040W,Verified,cytosol
7602,YDL152W,Dubious,null
7604,YJR066W,Verified,nucle
7605,YMR127C,Verified,null
7606,YIL140W,Verified,null
7607,YOL163W,Uncharacterized,null
7608,YLR197W,Verified,nucleolus
7609,YBR213W,Verified,null
7610,YAL064W,Verified,null
7612,YLR244C,Verified,cytosol
7614,YLR233C,Verified,nucleolus
7616,YGL084C,Verified,membrane
7617,YPR033C,Verified,mitochond
7618,YLR382C,Verified,null
7619,YLR219W,Verified,null
7620,YDR363W,Verified,null
7621,YNL114C,Dubious,null
7622,YNL163C,Verified,null
7623,YFR005C,Verified,null
7625,YFR050C,Verified,membrane
7626,YLR331C,Dubious,null
7627,YNR069C,Verified,null
7630,YOR024W,Dubious,null
7631,YGL071W,Verified,cytoplasm
7633,YGR020C,Verified,null
7635,YAL046C,Verified,null
7636,YDR198C,Verified,null
7637,YAL039C,Verified,mitochond
7638,YGR100W,Verified,null
7639,YER060W,Verified,null
7640,YOL118C,Dubious,null
7641,YDR286C,Uncharacterized,null
7642,YHR141C,Verified,ribosomal
7643,YPL128C,Verified,null
7644,YJL091C,Verified,null
7645,YBR191W,Dubious,ribosomal
7647,YGL100W,Verified,membrane
7650,YPL239W,Verified,null
7651,YPR183W,Verified,membrane
7652,YOR206W,Verified,null
7653,YEL049W,Verified,null
7654,YOR391C,Verified,null
7655,YBR089W,Dubious,null
7656,YLR075W,Verified,ribosomal
7657,YBR054W,Verified,null
7658,YLR020C,Verified,null
7661,YIL013C,Verified,null
7662,YPL206C,Verified,null
7663,YDL060W,Verified,nucleolus
7665,YBR293W,Verified,null
7666,YNR052C,Verified,null
7668,YEL032W,Verified,cytoplasm
7670,YDR136C,Dubious,null
7671,YHR203C,Verified,ribosomal
7672,YML112W,Verified,nucleolus
7673,YGL241W,Verified,cytoplasm
7674,YDL071C,Dubious,null
7676,YDR057W,Verified,null
7677,YJL036W,Verified,membrane
7678,YER009W,Verified,null
7681,YLR140W,Dubious,null
7682,YGL114W,Uncharacterized,null
7684,YMR104C,Verified,null
7685,YER185W,Verified,null
7688,YCR026C,Verified,null
7690,YBR076W,Verified,null
7692,YLL019C,Verified,cytoplasm
7694,YHR052W,Dubious,nucleolus
7695,YKR026C,Verified,null
7697,YJR012C,Uncharacterized,null
7698,YKL060C,Verified,cytosol
7699,YCR044C,Verified,endoplasm
7700,YDL177C,Uncharacterized,null
7701,YNL073W,Verified,null
7702,YMR280C,Verified,null
7703,YFL020C,Verified,membrane
7704,YNL328C,Verified,mitochond
7706,YGR217W,Verified,null
7708,YPR149W,Verified,null
7710,YCR084C,Verified,null
7711,YHR178W,Verified,null
7714,YPL170W,Verified,null
7715,YJL221C,Verified,null
7716,YDR204W,Verified,mitochond
7719,YOR074C,Verified,null
7720,YPL028W,Verified,null
7721,YJR152W,Verified,null
7723,YAR008W,Verified,null
7724,YBR158W,Verified,cytoplasm
7728,YNR020C,Verified,mitochond
7732,YBR223C,Verified,null
7734,YJL154C,Verified,null
7735,YDR091C,Verified,cytoplasm
7737,YHR066W,Verified,nucleolus
7739,YPL188W,Verified,null
7740,YBR176W,Verified,null
7741,YPL173W,Verified,ribosomal
7743,YDR373W,Verified,null
7744,YGL238W,Verified,null
7745,YJL165C,Verified,null
7746,YNL128W,Verified,null
7747,YLR312C,Verified,endoplasm
7750,YHR120W,Verified,null
7754,YER111C,Verified,null
7756,YOL039W,Verified,ribosomal
7759,YGL173C,Verified,nucle
7762,YDR411C,Verified,null
7767,YLR136C,Verified,cytoplasm
7768,YGL260W,Uncharacterized,null
7769,YMR207C,Verified,null
7771,YOR197W,Verified,cytosol
7773,YDL041W,Dubious,null
7774,YKR072C,Verified,cytoplasm
7775,YDL014W,Verified,nucleolus
7776,YDR260C,Verified,null
7778,YER024W,Verified,null
7779,YOR230W,Verified,null
7780,YGR234W,Verified,cytosol
7782,YPR037C,Verified,endoplasm
7784,YNL090W,Verified,null
7785,YOR307C,Verified,null
7786,YGL052W,Dubious,null
7787,YBR095C,Verified,cytosol
7788,YDR036C,Verified,null
7791,YPL272C,Uncharacterized,null
7793,YOL002C,Verified,null
7795,YCR010C,Verified,null
7797,YDR154C,Dubious,null
7798,YMR125W,Verified,null
7799,YJR031C,Verified,null
7800,YGL180W,Verified,cytosol
7801,YGR118W,Verified,ribosomal
7803,YPR102C,Verified,ribosomal
7804,YOR135C,Dubious,null
7805,YGL123W,Verified,ribosomal
7807,YPL086C,Verified,cytoplasm
7809,YMR042W,Verified,null
7812,YDR109C,Uncharacterized,null
7813,YDR221W,Verified,null
7814,YLR109W,Verified,null
7816,YMR078C,Verified,null
7819,YLR041W,Dubious,null
7821,YNL161W,Verified,cytoplasm
7822,YIL146C,Verified,mitochond
7823,YLR195C,Verified,null
7824,YJL202C,Dubious,null
7827,YKL016C,Verified,null
7828,YPL111W,Verified,null
7830,YKL121W,Uncharacterized,null
7831,YLR380W,Verified,null
7832,YMR012W,Verified,null
7836,YFR003C,Verified,null
7837,YIL033C,Verified,cytoplasm
7838,YOR368W,Verified,null
7839,YGR128C,Verified,nucleolus
7840,YIL048W,Verified,null
7845,YGL073W,Verified,null
7846,YGL259W,Uncharacterized,null
7847,YGR022C,Dubious,null
7848,YGR106C,Verified,endoplasm
7849,YGL086W,Verified,null
7850,YAL044C,Verified,null
7851,YPR081C,Verified,null
7852,YBR124W,Dubious,null
7853,YDR284C,Verified,null
7854,YJL097W,Verified,endoplasm
7855,YOR121C,Dubious,null
7856,YOR048C,Verified,null
7857,YHR143W,Verified,null
7858,YCL004W,Verified,null
7860,YBL044W,Uncharacterized,null
7861,YDR430C,Verified,membrane
7862,YGR193C,Verified,null
7863,YDR487C,Verified,mitochond
7864,YPR185W,Verified,null
7865,YER065C,Verified,null
7866,YLR077W,Verified,mitochond
7867,YBR056W,Uncharacterized,mitochond
7868,YNL219C,Verified,null
7869,YHR034C,Verified,null
7870,YBL019W,Verified,null
7871,YOL070C,Verified,null
7872,YDL062W,Dubious,null
7873,YGR150C,Verified,null
7874,YPL200W,Verified,membrane
7875,YNR054C,Verified,nucleolus
7876,YDR130C,Verified,null
7878,YEL030W,Verified,nucle
7879,YBR291C,Verified,mitochond
7881,YCR108C,Uncharacterized,null
7882,YHR201C,Verified,mitochond
7884,YGR008C,Verified,null
7886,YPR170C,Dubious,null
7887,YJL030W,Verified,null
7888,YDR165W,Verified,cytosol
7889,YGR248W,Verified,null
7890,YBR074W,Verified,null
7891,YOR150W,Verified,ribosomal
7892,YDR055W,Verified,null
7894,YDL088C,Verified,null
7895,YLR113W,Verified,cytoplasm
7896,YLR142W,Verified,null
7897,YLL058W,Uncharacterized,null
7898,YDL197C,Verified,null
7899,YER130C,Verified,null
7900,YER165W,Verified,cytoplasm
7901,YMR106C,Verified,null
7902,YER187W,Uncharacterized,null
7903,YGL112C,Verified,cytosol
7905,YPR049C,Verified,null
7907,YBL050W,Verified,membrane
7908,YJR086W,Verified,membrane
7911,YGR257C,Verified,null
7912,YPL018W,Verified,null
7914,YJR041C,Verified,nucleolus
7916,YKR028W,Verified,null
7917,YKL037W,Verified,null
7918,YMR286W,Verified,ribosomal
7919,YDL175C,Verified,nucleolus
7921,YFL026W,Verified,null
7923,YGL029W,Verified,nucleolus
7924,YDL128W,Verified,null
7925,YPL098C,Verified,mitochond
7926,YMR033W,Verified,null
7930,YGR215W,Verified,ribosomal
7931,YNL013C,Dubious,null
7935,YOR001W,Verified,nucleolus
7937,YLR276C,Verified,nucleolus
7939,YNL140C,Uncharacterized,null
7941,YOL095C,Verified,null
7942,YNR022C,Verified,ribosomal
7943,YDR409W,Verified,null
7944,YBR221C,Verified,nucle
7945,YAL005C,Verified,nucle
7947,YBR174C,Dubious,null
7948,YJL121C,Verified,null
7949,YKL008C,Verified,null
7950,YBR103W,Verified,null
7953,YHR064C,Verified,null
7954,YKL197C,Verified,null
7955,YGR202C,Verified,null
7956,YDR377W,Verified,null
7957,YIR007W,Verified,null
7958,YPL045W,Verified,null
7959,YLR314C,Verified,null
7962,YOR327C,Verified,null
7963,YOL139C,Verified,cytoplasm
7964,YBR207W,Verified,null
7965,YNL269W,Verified,null
7966,YDR532C,Verified,null
7967,YKL210W,Verified,cytoplasm
7968,YER146W,Verified,nucleolus
7970,YPL132W,Verified,membrane
7971,YIL114C,Verified,mitochond
7972,YJL089W,Verified,null
7973,YMR301C,Verified,mitochond
7975,YMR188C,Verified,ribosomal
7977,YOR389W,Uncharacterized,null
7978,YLR130C,Verified,null
7980,YBR140C,Verified,null
7982,YDL016C,Dubious,null
7983,YMR205C,Verified,null
7984,YNL203C,Dubious,null
7986,YNL022C,Verified,nucleolus
7987,YML017W,Verified,null
7988,YKR087C,Verified,mitochond
7989,YOR232W,Verified,null
7990,YGR281W,Verified,null
7995,YOR309C,Dubious,null
7996,YBR097W,Verified,null
7999,YPL221W,Verified,null
8000,YPL274W,Verified,null
8001,YEL051W,Verified,null
8003,YGR014W,Verified,membrane
8004,YGL050W,Verified,null
8005,YER179W,Verified,null
8006,YMR150C,Verified,mitochond
8007,YFL007W,Verified,null
8008,YGL182C,Dubious,null
8009,YCR012W,Verified,mitochond
8010,YPL084W,Verified,null
8014,YPR104C,Verified,nucleolus
8015,YPR151C,Verified,null
8016,YNL332W,Verified,null
8017,YML028W,Verified,cytosol
8018,YLL001W,Verified,mitochond
8019,YCL067C,Verified|silenced_gene,null
8020,YHL006C,Verified,nucleolus
8021,YGL109W,Dubious,null
8023,YLR043C,Verified,mitochond
8025,YBR035C,Verified,mitochond
8026,YNL167C,Verified,cytosol
8028,YIL144W,Verified,null
8029,YIL133C,Verified,ribosomal
8030,YJL166W,Verified,null
8032,YBR148W,Verified,null
8033,YPL113C,Verified,null
8034,YKL041W,Verified,null
8035,YNL067W,Verified,ribosomal
8036,YDR089W,Verified,null
8037,YKL014C,Verified,nucleolus
8038,YLR237W,Verified,null
8039,YKL176C,Verified,membrane
8040,YDR249C,Uncharacterized,null
8042,YIR024C,Verified,mitochond
8043,YJR008W,Verified,cytoplasm
8049,YFR001W,Verified,nucleolus
8051,YFR054C,Dubious,null
8052,YIL031W,Verified,null
8054,YLR342W,Uncharacterized,null
8055,YLR335W,Verified,nucle
8057,YOR020C,Verified,null
8058,YJR088C,Verified,null
8061,YBR268W,Verified,ribosomal
8062,YPR083W,Verified,mitochond
8063,YGL088W,Dubious,null
8065,YDR282C,Verified,mitochond
8066,YDR009W,Verified,cytoplasm
8069,YOL149W,Verified,nucle
8071,YOR046C,Verified,cytoplasm
8073,YEL018W,Verified,cytosol
8074,YDR432W,Verified,cytoplasm
8075,YGR195W,Verified,cytoplasm
8077,YBL046W,Verified,cytoplasm
8078,YHR036W,Verified,endoplasm
8079,YOL072W,Verified,null
8080,YGL159W,Uncharacterized,null
8082,YOL123W,Verified,cytoplasm
8084,YML116W,Verified,null
8085,YNR056C,Verified,null
8086,YDR185C,Verified,mitochond
8087,YHR207C,Verified,null
8089,YGR060W,Verified,endoplasm
8090,YJL032W,Dubious,null
8091,YOR152C,Verified,endoplasm
8092,YGL031C,Verified,ribosomal
8093,YOR183W,Uncharacterized,null
8094,YJL093C,Verified,null
8097,YLR111W,Dubious,null
8098,YML034W,Verified,null
8100,YDR003W,Uncharacterized,null
8101,YLR144C,Verified,null
8102,YEL072W,Verified,null
8103,YPR058W,Verified,null
8104,YDL020C,Verified,null
8105,YML061C,Verified,mitochond
8107,YDL191W,Verified,ribosomal
8108,YHR101C,Verified,endoplasm
8110,YPL268W,Verified,null
8114,YMR242C,Verified,ribosomal
8115,YOR236W,Verified,null
8116,YPL183C,Verified,null
8117,YKL031W,Dubious,null
8120,YJL105W,Verified,null
8123,YMR284W,Verified,null
8125,YMR035W,Verified,mitochond
8129,YDR107C,Verified,null
8130,YPR005C,Verified,null
8131,YNL044W,Verified,null
8133,YDR200C,Verified,membrane
8134,YDR255C,Verified,null
8135,YGR260W,Verified,null
8136,YNL011C,Uncharacterized,null
8137,YLR274W,Verified,cytoplasm
8138,YJR156C,Verified,null
8140,YDL220C,Verified,null
8141,YNL142W,Verified,null
8142,YHR019C,Verified,null
8144,YGR138C,Verified,null
8145,YIL078W,Verified,null
8147,YDR095C,Dubious,null
8149,YBL092W,Verified,ribosomal
8150,YFL053W,Verified,null
8151,YJL158C,Verified,null
8152,YDR375C,Verified,mitochond
8153,YKL140W,Verified,null
8154,YKL195W,Verified,mitochond
8155,YNL179C,Dubious,null
8156,YDR320C,Verified,endoplasm
8157,YNR002C,Verified,null
8159,YDR452W,Verified,nucle
8162,YNL124W,Verified,null
8164,YAR023C,Uncharacterized,null
8166,YOR325W,Dubious,null
8168,YMR324C,Dubious,null
8169,YOR069W,Verified,null
8170,YGR038W,Verified,null
8171,YER140W,Verified,endoplasm
8172,YBR104W,Verified,null
8173,YBR227C,Verified,null
8175,YHR157W,Verified,null
8176,YPL130W,Verified,null
8178,YOL100W,Verified,null
8179,YGR156W,Verified,cytosol
8182,YMR307W,Verified,nucle
8183,YOL006C,Verified,nucleolus
8184,YOL021C,Verified,cytoplasm
8185,YLR132C,Verified,mitochond
8186,YER020W,Verified,null
8188,YNL201C,Verified,null
8189,YDR398W,Verified,nucleolus
8190,YER075C,Verified,cytoplasm
8191,YJL187C,Verified,null
8192,YLR018C,Verified,membrane
8193,YKR085C,Verified,ribosomal
8194,YLR063W,Verified,null
8195,YOR234C,Verified,ribosomal
8196,YBR289W,Verified,cytosol
8197,YKR093W,Verified,null
8198,YKL212W,Verified,endoplasm
8200,YOR269W,Verified,cytoplasm
8201,YOR212W,Verified,null
8202,YDR032C,Verified,null
8206,YMR156C,Verified,null
8207,YCR014C,Verified,null
8209,YHR125W,Dubious,null
8211,YMR129W,Verified,membrane
8212,YBL071C,Uncharacterized,null
8213,YPR106W,Verified,null
8216,YPL082C,Verified,null
8217,YDR451C,Verified,null
8220,YCR049C,Dubious,null
8222,YLL007C,Verified,membrane
8224,YCR032W,Verified,membrane
8225,YDR105C,Verified,null
8226,YLR045C,Verified,null
8228,YLR098C,Verified,null
8229,YIR038C,Verified,null
8231,YKR058W,Verified,null
8232,YBR033W,Uncharacterized,null
8233,YDR369C,Verified,null
8234,YAL062W,Verified,null
8235,YLR453C,Verified,null
8236,YMR298W,Verified,endoplasm
8237,YDR350C,Verified,mitochond
8238,YNL165W,Uncharacterized,null
8240,YIL131C,Verified,cytosol
8241,YBR146W,Verified,ribosomal
8242,YKL012W,Verified,null
8243,YPL115C,Verified,null
8244,YLR235C,Dubious,null
8245,YJL164C,Verified,cytoplasm
8246,YNL065W,Verified,null
8248,YLR191W,Verified,null
8249,YJL004C,Verified,null
8251,YCL012C,Verified,null
8253,YLR217W,Dubious,null
8254,YKR032W,Dubious,null
8257,YHR180W,Dubious,null
8258,YMR016C,Verified,cytosol
8259,YER097W,Dubious,null
8260,YIL037C,Verified,null
8262,YDR475C,Verified,null
8263,YFR056C,Dubious,null
8266,YLR340W,Verified,cytosol
8267,YHR055C,Verified,null
8268,YKL043W,Verified,null
8269,YJR020W,Dubious,null
8270,YGR171C,Verified,null
8271,YAL048C,Verified,mitochond
8273,YGL200C,Verified,membrane
8276,YLL052C,Verified,endoplasm
8277,YBR120C,Verified,null
8278,YDR280W,Verified,cytoplasm
8279,YHR138C,Verified,null
8281,YOR259C,Verified,null
8282,YGR197C,Verified,null
8284,YLL024C,Verified,cytoplasm
8285,YHL007C,Verified,cytoplasm
8287,YOR375C,Verified,null
8290,YHR038W,Verified,null
8292,YOL029C,Uncharacterized,null
8293,YNL222W,Verified,null
8294,YAR068W,Uncharacterized,null
8295,YML118W,Verified,null
8296,YHR205W,Verified,nucle
8297,YDR187C,Dubious,null
8298,YOL121C,Verified,ribosomal
8299,YNR058W,Verified,null
8301,YMR215W,Verified,null
8303,YGR062C,Verified,mitochond
8304,YBR078W,Verified,null
8305,YPL240C,Verified,null
8306,YDL022W,Verified,cytosol
8307,YPR021C,Verified,mitochond
8308,YGR244C,Verified,null
8309,YDR496C,Verified,null
8310,YEL070W,Verified,null
8311,YML032C,Verified,null
8313,YGR059W,Verified,null
8314,YDR543C,Dubious,null
8315,YDL193W,Verified,null
8316,YBR052C,Verified,membrane
8318,YNL088W,Verified,null
8319,YER161C,Verified,cytosol
8320,YBR083W,Verified,null
8321,YBR285W,Uncharacterized,null
8323,YCR079W,Verified,mitochond
8324,YDR164C,Verified,null
8327,YJL107C,Uncharacterized,null
8328,YPL181W,Verified,null
8329,YHR054C,Uncharacterized,null
8330,YDL106C,Verified,cytosol
8331,YHR081W,Verified,null
8334,YER056C,Verified,null
8335,YML063W,Verified,ribosomal
8337,YLR084C,Verified,null
8338,YMR080C,Verified,null
8339,YMR037C,Verified,cytosol
8342,YML121W,Verified,nucle
8343,YPR007C,Verified,null
8344,YMR117C,Verified,null
8347,YGR266W,Verified,null
8348,YGR219W,Dubious,null
8351,YIL176C,Uncharacterized,null
8352,YLR272C,Verified,nucleolus
8353,YOR005C,Verified,null
8354,YDL226C,Verified,null
8355,YKL059C,Verified,cytosol
8356,YGL092W,Verified,null
8358,YGR136W,Verified,null
8359,YDR513W,Verified,cytosol
8360,YGL047W,Verified,cytosol
8361,YKL084W,Verified,mitochond
8362,YDR175C,Verified,ribosomal
8365,YJL125C,Verified,null
8366,YBR107C,Verified,null
8367,YBL090W,Verified,ribosomal
8369,YPR130C,Dubious,null
8371,YPL049C,Verified,null
8372,YNL122C,Verified,ribosomal
8374,YPL036W,Verified,null
8376,YDR322W,Verified,ribosomal
8378,YOR350C,Verified,nucle
8380,YER142C,Verified,null
8381,YGR036C,Verified,endoplasm
8382,YDR536W,Verified,null
8383,YAL001C,Verified,null
8384,YAL054C,Verified,null
8386,YPL136W,Dubious,null
8387,YOL102C,Verified,cytoplasm
8389,YBR225W,Uncharacterized,null
8392,YMR305C,Verified,null
8393,YJL085W,Verified,null
8394,YEL065W,Verified,null
8395,YEL055C,Verified,nucleolus
8397,YML013W,Verified,endoplasm
8398,YPL077C,Uncharacterized,null
8399,YNL207W,Verified,cytoplasm
8400,YDR428C,Verified,null
8401,YJL181W,Uncharacterized,null
8404,YOL008W,Verified,mitochond
8406,YLR089C,Verified,null
8408,YMR209C,Uncharacterized,null
8409,YER128W,Verified,null
8410,YLR061W,Verified,ribosomal
8411,YKL214C,Verified,null
8412,YOL088C,Verified,null
8413,YKR095W,Verified,null
8415,YLR123C,Dubious,null
8416,YGR010W,Verified,null
8420,YMR154C,Verified,null
8421,YGL186C,Verified,null
8424,YGL091C,Verified,cytoplasm
8425,YBL073W,Dubious,null
8428,YOR166C,Verified,cytoplasm
8429,YGR285C,Verified,nucleolus
8433,YCL063W,Verified,null
8434,YER048C,Verified,null
8435,YBR064W,Dubious,null
8436,YBR031W,Verified,ribosomal
8439,YLR047C,Verified,null
8441,YMR063W,Verified,null
8442,YMR014W,Verified,null
8443,YIR040C,Dubious,null
8444,YDR263C,Verified,null
8447,YFL016C,Verified,membrane
8449,YBR144C,Dubious,null
8452,YPL080C,Dubious,null
8453,YGR227W,Verified,endoplasm
8455,YJL006C,Verified,nucleolus
8456,YOR281C,Verified,null
8458,YER095W,Verified,null
8460,YML086C,Verified,membrane
8461,YKR030W,Verified,null
8462,YDL207W,Verified,cytoplasm
8463,YLR211C,Verified,null
8465,YBR122C,Verified,ribosomal
8466,YHR001W,Verified,endoplasm
8467,YDR477W,Verified,cytoplasm
8469,YOL050C,Dubious,null
8470,YIL042C,Verified,null
8474,YLR339C,Dubious,null
8476,YKL010C,Verified,null
8477,YDR427W,Verified,cytosol
8478,YGR177C,Verified,endoplasm
8479,YIR019C,Verified,membrane
8480,YKL045W,Verified,null
8481,YJR022W,Verified,nucleolus
