,gene,validation,localization
5050,YNL141W,Verified,null
5051,YKR090W,Verified,null
5052,YMR220W,Verified,kinase
5053,YOR308C,Verified,molecular_function
5054,YLR302C,Dubious,molecular_function
5055,YDR523C,Verified,kinase
5056,YPL220W,Verified,null
5057,YOR268C,Uncharacterized,molecular_function
5058,YGR017W,Uncharacterized,molecular_function
5059,YDR031W,Verified,molecular_function
5060,YOL005C,Verified,RNA polymerase
5061,YOR213C,Verified,histone
5062,YEL050C,Verified,null
5063,YGL224C,Verified,null
5064,YBR206W,Dubious,molecular_function
5065,YNL268W,Verified,transmembrane
5066,YDR535C,Dubious,molecular_function
5067,YOR068C,Verified,molecular_function
5068,YGR039W,Uncharacterized,molecular_function
5069,YER141W,Verified,null
5070,YKL213C,Verified,null
5071,YOR396W,Uncharacterized,null
5072,YCL064C,Verified,null
5073,YML029W,Verified,null
5074,YDL222C,Verified,molecular_function
5075,YCR048W,Verified,null
5076,YCR033W,Verified,molecular_function
5077,YDR104C,Verified,molecular_function
5078,YDR222W,Uncharacterized,molecular_function
5079,YLR042C,Verified,molecular_function
5080,YIR039C,Verified,peptidase
5081,YKR059W,Verified,ATP
5082,YBR032W,Uncharacterized,molecular_function
5083,YNL202W,Verified,ADP
5084,YJL186W,Verified,null
5085,YER023W,Verified,null
5086,YDR399W,Verified,null
5087,YML016C,Verified,null
5088,YOR388C,Verified,NAD+
5089,YLR133W,Verified,kinase
5090,YDL017W,Verified,kinase
5091,YOR060C,Verified,molecular_function
5092,YOR235W,Dubious,molecular_function
5093,YGL263W,Verified,molecular_function
5094,YGR282C,Verified,null
5095,YJL005W,Verified,null
5096,YJL050W,Verified,ATP
5097,YDR248C,Uncharacterized,molecular_function
5098,YDL202W,Verified,null
5099,YML083C,Verified,molecular_function
5100,YLR216C,Verified,null
5101,YMR017W,Verified,receptor
5102,YKR033C,Dubious,molecular_function
5103,YER090W,Verified,null
5104,YLR159W,Uncharacterized,molecular_function
5105,YCR015C,Verified,molecular_function
5106,YDR159W,Verified,null
5107,YGL185C,Uncharacterized,dehydrogenase
5108,YMR151W,Dubious,molecular_function
5109,YBL070C,Dubious,molecular_function
5110,YOR165W,Verified,null
5111,YPR150W,Dubious,molecular_function
5112,__no_feature,null,null
5113,YPR105C,Verified,molecular_function
5114,YOR130C,Verified,transmembrane
5115,YPL083C,Verified,tRNA
5116,YDR357C,Verified,molecular_function
5117,YJL109C,Verified,null
5118,YJR021C,Verified,molecular_function
5119,YLR369W,Verified,transmembrane
5120,YPL158C,Verified,molecular_function
5121,YGR170W,Verified,null
5122,YOL148C,Verified,transcription
5123,YPR082C,Verified,molecular_function
5124,YJR129C,Verified,null
5125,YDR281C,Verified,molecular_function
5126,YGL203C,Verified,peptidase
5127,YDR008C,Dubious,molecular_function
5128,YBR127C,Verified,ATP
5129,YOR047C,Verified,kinase
5130,YGL009C,Verified,null
5131,YIL130W,Verified,null
5132,YDR368W,Verified,ADP
5133,YMR299C,Verified,null
5134,YDR016C,Verified,null
5135,YLR234W,Verified,null
5136,YJL167W,Verified,null
5137,YBR149W,Verified,dehydrogenase
5138,YDR088C,Verified,null
5139,YKL042W,Verified,null
5140,YNL066W,Verified,null
5141,YPL112C,Verified,molecular_function
5142,YKL013C,Verified,null
5143,YIL016W,Verified,null
5144,YOL028C,Verified,null
5145,YNR057C,Verified,null
5146,YDR186C,Verified,molecular_function
5147,YML117W,Verified,null
5148,YHR206W,Verified,transcription
5149,YOL122C,Verified,transmembrane
5150,YNL223W,Verified,null
5151,YOL053W,Verified,molecular_function
5152,YFR055W,Verified,null
5153,YIL030C,Verified,null
5154,YLR334C,Dubious,molecular_function
5155,YJR103W,Verified,null
5156,YLR343W,Verified,null
5157,YOR021C,Verified,null
5158,YER133W,Dubious,null
5159,YNL089C,Dubious,molecular_function
5160,YER162C,Verified,damage
5161,YDL190C,Verified,null
5162,YHR102W,Verified,kinase
5163,YBR051W,Dubious,molecular_function
5164,YMR243C,Verified,transmembrane
5165,YGL111W,Verified,molecular_function
5166,YHR139C,Dubious,molecular_function
5167,YPR188C,Verified,null
5168,YOR374W,Verified,dehydrogenase
5169,YLL025W,Verified,molecular_function
5170,YCL007C,Dubious,null
5171,YGR196C,Verified,molecular_function
5172,YLR281C,Uncharacterized,molecular_function
5173,YDR433W,Dubious,molecular_function
5174,YBL049W,Verified,molecular_function
5175,YLR416C,Dubious,molecular_function
5176,YGL024W,Dubious,molecular_function
5177,YKR010C,Verified,null
5178,YMR034C,Verified,transporter
5179,YLR085C,Verified,null
5180,YOR179C,Verified,null
5181,YCR081W,Verified,transcription
5182,YDR423C,Verified,transcription
5183,YPR004C,Verified,molecular_function
5184,YGR261C,Verified,molecular_function
5185,YGR180C,Verified,null
5186,YJL019W,Verified,molecular_function
5187,YMR116C,Verified,null
5188,YNL047C,Verified,null
5189,YDR256C,Verified,null
5190,YNL302C,Verified,null
5191,YGL030W,Verified,null
5192,YJL033W,Verified,ATP
5193,YOR182C,Verified,null
5194,YDR050C,Verified,null
5195,YGR061C,Verified,null
5196,YOR153W,Verified,ATP
5197,YPL241C,Verified,null
5198,YLR145W,Verified,null
5199,YPR059C,Dubious,molecular_function
5200,YPR022C,Verified,null
5201,YLR110C,Verified,null
5202,YDL023C,Dubious,molecular_function
5203,YEL071W,Verified,dehydrogenase
5204,YML062C,Verified,null
5205,YFL050C,Verified,transmembrane
5206,YBR106W,Verified,molecular_function
5207,YBL093C,Verified,transcription
5208,YNL271C,Verified,null
5209,YNL078W,Verified,null
5210,YJL124C,Verified,null
5211,YPR131C,Verified,null
5212,YKL143W,Verified,molecular_function
5213,YPL031C,Verified,kinase
5214,YHR061C,Verified,null
5215,YDR453C,Verified,null
5216,YNL125C,Verified,transporter
5217,YIL014W,Verified,null
5218,YNR001C,Verified,null
5219,YNL178W,Verified,null
5220,YKL030W,Dubious,molecular_function
5221,YDR167W,Verified,transcription
5222,YJR017C,Verified,RNA polymerase
5223,YPL180W,Verified,molecular_function
5224,YHR057C,Verified,null
5225,YJL106W,Verified,kinase
5226,YLL055W,Verified,transmembrane
5227,YDL101C,Verified,kinase
5228,YMR285C,Verified,null
5229,YBR226C,Dubious,molecular_function
5230,YIL117C,Verified,molecular_function
5231,YAL055W,Verified,null
5232,YPL137C,Verified,null
5233,YOL103W,Verified,transmembrane
5234,YHR156C,Verified,null
5235,YGR157W,Verified,null
5236,YGL168W,Verified,molecular_function
5237,YBR168W,Verified,molecular_function
5238,YMR306W,Verified,null
5239,YJR068W,Verified,null
5240,YHR162W,Verified,transmembrane
5241,YLR275W,Verified,molecular_function
5242,YOR004W,Verified,rRNA binding
5243,YOR138C,Verified,null
5244,YDL227C,Verified,null
5245,YGL093W,Verified,null
5246,YGR139W,Dubious,molecular_function
5247,YNL143C,Uncharacterized,molecular_function
5248,YKL215C,Verified,ATP
5249,YCR066W,Verified,ATP
5250,YDR442W,Dubious,molecular_function
5251,YBR288C,Verified,molecular_function
5252,YKR092C,Verified,molecular_function
5253,YMR222C,Verified,molecular_function
5254,YPL277C,Uncharacterized,molecular_function
5255,YOR211C,Verified,null
5256,YGR011W,Dubious,molecular_function
5257,YDR521W,Dubious,molecular_function
5258,YGL226W,Verified,molecular_function
5259,YOR324C,Verified,molecular_function
5260,YAR020C,Verified,molecular_function
5261,YOR353C,Verified,molecular_function
5262,YHL025W,Verified,null
5263,YDR537C,Dubious,molecular_function
5264,YGR037C,Verified,transporter
5265,YNL330C,Verified,transcription
5266,YER143W,Verified,null
5267,YNL321W,Verified,null
5268,YGR284C,Verified,null
5269,YCR031C,Verified,null
5270,YPR069C,Verified,null
5271,YLL006W,Verified,molecular_function
5272,YOR237W,Verified,transporter
5273,YIL049W,Verified,dehydrogenase
5274,YMR175W,Uncharacterized,null
5275,YBR030W,Verified,null
5276,YLR440C,Verified,molecular_function
5277,YLR428C,Dubious,molecular_function
5278,YLR044C,Verified,null
5279,YBR065C,Verified,molecular_function
5280,YLR099C,Verified,null
5281,YOR149C,Verified,null
5282,YOL007C,Verified,molecular_function
5283,YDR429C,Verified,null
5284,YML010W,Verified,transcription
5285,YER074W,Verified,null
5286,YER021W,Verified,molecular_function
5287,YMR208W,Verified,kinase
5288,YEL052W,Verified,molecular_function
5289,YJL180C,Verified,null
5290,YNL200C,Verified,NADH
5291,YER129W,Verified,kinase
5292,YLR062C,Dubious,molecular_function
5293,YKR082W,Verified,null
5294,YOR027W,Verified,ATP
5295,YLR019W,Verified,null
5296,YJL007C,Dubious,molecular_function
5297,YPL081W,Verified,rRNA binding
5298,YDR351W,Verified,molecular_function
5299,YHL028W,Verified,transporter
5300,YLR210W,Verified,kinase
5301,YDL204W,Verified,molecular_function
5302,YLR171W,Dubious,molecular_function
5303,YKR031C,Verified,null
5304,YML081W,Verified,null
5305,YHR181W,Verified,null
5306,YER096W,Verified,null
5307,YMR128W,Verified,null
5308,YJL029C,Verified,molecular_function
5309,YGL130W,Verified,null
5310,YMR157C,Verified,molecular_function
5311,YCR017C,Verified,molecular_function
5312,YBL072C,Verified,null
5313,YGL187C,Verified,null
5314,YJR082C,Verified,histone
5315,YMR048W,Verified,molecular_function
5316,YOR167C,Verified,null
5317,YPR107C,Verified,null
5318,YPL076W,Verified,null
5319,YJR023C,Dubious,molecular_function
5320,YGR176W,Dubious,molecular_function
5321,YKL011C,Verified,null
5322,YKL044W,Verified,molecular_function
5323,YAL049C,Verified,molecular_function
5324,YOR018W,Verified,null
5325,YGL201C,Verified,ATP
5326,YPR084W,Uncharacterized,molecular_function
5327,YBR121C,Verified,tRNA
5328,YDL146W,Verified,molecular_function
5329,YMR062C,Verified,null
5330,YMR015C,Verified,null
5331,YGL262W,Uncharacterized,molecular_function
5332,YAL063C,Verified,null
5333,YPL114W,Dubious,molecular_function
5334,YBR147W,Verified,transmembrane
5335,YNL064C,Verified,ATP
5336,YNL031C,Verified,null
5337,YIL136W,Verified,molecular_function
5338,YLR190W,Verified,molecular_function
5339,YOR023C,Verified,histone
5340,YOR098C,Verified,transporter
5341,YIL018W,Verified,null
5342,YHR039C,Verified,molecular_function
5343,YBR274W,Verified,kinase
5344,YML119W,Uncharacterized,molecular_function
5345,YBL012C,Dubious,molecular_function
5346,YHR204W,Verified,null
5347,YNL225C,Verified,null
5348,YAR069C,Dubious,molecular_function
5349,YOR318C,Dubious,molecular_function
5350,YNR059W,Verified,null
5351,YDR180W,Verified,molecular_function
5352,YOL120C,Verified,null
5353,YIL036W,Verified,transcription
5354,YOL051W,Verified,transcription
5355,YFR057W,Uncharacterized,molecular_function
5356,YOR045W,Verified,null
5357,YDR476C,Uncharacterized,molecular_function
5358,YMR086W,Verified,molecular_function
5359,YIL158W,Verified,molecular_function
5360,YJR101W,Verified,null
5361,YBL051C,Verified,null
5362,YLR341W,Verified,molecular_function
5363,YDR029W,Uncharacterized,molecular_function
5364,YGR058W,Verified,null
5365,YBR053C,Uncharacterized,molecular_function
5366,YDL192W,Verified,null
5367,YLR029C,Verified,null
5368,YBR082C,Verified,null
5369,YER135C,Uncharacterized,molecular_function
5370,YHR104W,Verified,ADP
5371,YDL003W,Verified,null
5372,YDL078C,Verified,dehydrogenase
5373,YOR258W,Verified,hydrolase
5374,YDR435C,Verified,null
5375,YOR376W,Uncharacterized,molecular_function
5376,YIL098C,Verified,molecular_function
5377,YLL027W,Verified,null
5378,YCL001W,Uncharacterized,molecular_function
5379,YGR198W,Verified,molecular_function
5380,YAR007C,Verified,null
5381,YML064C,Verified,null
5382,YLR414C,Verified,molecular_function
5383,YML031W,Verified,null
5384,YKR012C,Dubious,molecular_function
5385,YMR036C,Verified,null
5386,YMR081C,Verified,molecular_function
5387,YGR218W,Verified,transporter
5388,YGR267C,Verified,hydrolase
5389,YDL125C,Verified,hydrolase
5390,YPR006C,Verified,null
5391,YMR114C,Verified,molecular_function
5392,YGL022W,Verified,null
5393,YJL153C,Verified,null
5394,YDR431W,Dubious,molecular_function
5395,YMR214W,Verified,null
5396,YOR180C,Verified,null
5397,YDR500C,Verified,null
5398,YGR063C,Verified,transcription
5399,YPR020W,Verified,ATP
5400,SCER_lnc0139,null,null
5401,SCER_lnc0138,null,null
5402,YEL077C,Uncharacterized,null
5403,YGR245C,Verified,molecular_function
5404,YLR221C,Verified,molecular_function
5405,YPL243W,Verified,molecular_function
5406,YDR497C,Verified,transmembrane
5407,YDL025C,Verified,kinase
5408,YLR147C,Verified,null
5409,YFL029C,Verified,kinase
5410,YBL091C,Verified,peptidase
5411,YPL048W,Verified,transcription
5412,YPR133C,Verified,transcription
5413,YJL071W,Verified,null
5414,YNL123W,Verified,peptidase
5415,YDR372C,Verified,null
5416,YKL145W,Dubious,ATP
5417,YOR111W,Uncharacterized,molecular_function
5418,YDR323C,Verified,null
5419,YKL198C,Verified,kinase
5420,YNL041C,Verified,molecular_function
5421,YDR030C,Verified,molecular_function
5422,YJL100W,Verified,kinase
5423,YKL032C,Verified,damage
5424,YDL178W,Verified,dehydrogenase
5425,YKL118W,Dubious,molecular_function
5426,YHR080C,Verified,null
5427,YKL163W,Verified,null
5428,YPL015C,Verified,histone
5429,YDL107W,Verified,molecular_function
5430,YNR029C,Uncharacterized,molecular_function
5431,YMR064W,Verified,null
5432,YOL105C,Verified,transmembrane
5433,YBR253W,Verified,molecular_function
5434,YBR224W,Dubious,molecular_function
5435,YIL111W,Verified,null
5436,YPL142C,Dubious,molecular_function
5437,YJL084C,Verified,molecular_function
5438,YHR154W,Verified,molecular_function
5439,YPL135W,Verified,null
5440,YGR151C,Dubious,molecular_function
5441,YMR304W,Verified,null
5442,YGR041W,Verified,molecular_function
5443,YPL168W,Uncharacterized,molecular_function
5444,YIL177C,Uncharacterized,null
5445,YHR160C,Verified,null
5446,YLR273C,Verified,null
5447,YGR137W,Dubious,molecular_function
5448,YIR020C,Dubious,molecular_function
5449,YDL225W,Verified,null
5450,YCL038C,Verified,molecular_function
5451,YKL058W,Verified,transcription
5452,YKL085W,Verified,dehydrogenase
5453,YNR043W,Verified,null
5454,YHL018W,Uncharacterized,molecular_function
5455,YOL089C,Verified,null
5456,YIL064W,Verified,null
5457,YKL217W,Verified,transmembrane
5458,YKR094C,Verified,null
5459,YGR013W,Verified,null
5460,YML103C,Verified,null
5461,YLR306W,Verified,null
5462,YGL220W,Verified,molecular_function
5463,YOR351C,Verified,kinase
5464,YNL266W,Dubious,molecular_function
5465,YMR291W,Verified,kinase
5466,YHL027W,Verified,transcription
5467,YGR035C,Uncharacterized,molecular_function
5468,YJR146W,Uncharacterized,molecular_function
5469,YDR539W,Verified,null
5470,YMR177W,Verified,molecular_function
5471,YGR286C,Verified,null
5472,YCR037C,Verified,transmembrane
5473,YOR239W,Verified,tRNA
5474,YOR147W,Verified,molecular_function
5475,YLR046C,Uncharacterized,molecular_function
5476,YBR067C,Verified,null
5477,YDR100W,Verified,molecular_function
5478,YLL004W,Verified,null
5479,YER049W,Verified,null
5480,YEL054C,Verified,null
5481,YML012W,Verified,molecular_function
5482,YOL009C,Verified,molecular_function
5483,YPR192W,Verified,null
5484,YOR217W,Verified,null
5485,YBL035C,Verified,null
5486,YLL059C,Dubious,molecular_function
5487,YLR060W,Verified,tRNA
5488,YER076C,Uncharacterized,molecular_function
5489,YJL182C,Dubious,molecular_function
5490,YBR049C,Verified,null
5491,YKR080W,Verified,NAD+
5492,YOR282W,Dubious,molecular_function
5493,YDR071C,Verified,null
5494,YPL066W,Verified,molecular_function
5495,YML124C,Verified,null
5496,YDR353W,Verified,null
5497,YJL001W,Verified,peptidase
5498,YHR183W,Verified,dehydrogenase
5499,YCR099C,Uncharacterized,molecular_function
5500,YML087C,Verified,molecular_function
5501,YDL206W,Uncharacterized,molecular_function
5502,YHR060W,Verified,null
5503,YER094C,Verified,peptidase
5504,YLR173W,Uncharacterized,molecular_function
5505,YKR037C,Verified,null
5506,YLR212C,Verified,null
5507,YER101C,Verified,molecular_function
5508,YMR155W,Uncharacterized,molecular_function
5509,YCR019W,Verified,molecular_function
5510,YJL027C,Uncharacterized,molecular_function
5511,YGL132W,Dubious,molecular_function
5512,YIL007C,Verified,molecular_function
5513,YBL074C,Verified,molecular_function
5514,YMR260C,Verified,null
5515,YOR161C,Uncharacterized,molecular_function
5516,YML078W,Verified,null
5517,YOR133W,Verified,null
5518,YIR018W,Verified,transcription
5519,YPL074W,Verified,ATP
5520,YJR025C,Verified,null
5521,YNL320W,Uncharacterized,molecular_function
5522,YKL046C,Verified,molecular_function
5523,YBR145W,Verified,null
5524,YDR339C,Verified,molecular_function
5525,YOR151C,Verified,RNA polymerase
5526,YGR174C,Verified,molecular_function
5527,YGL207W,Verified,histone
5528,YLR454W,Uncharacterized,molecular_function
5529,YKL184W,Verified,null
5530,YLR365W,Dubious,molecular_function
5531,YPR086W,Verified,RNA polymerase
5532,YJR125C,Verified,null
5533,YMR060C,Verified,molecular_function
5534,YJR003C,Uncharacterized,molecular_function
5535,YDL144C,Verified,molecular_function
5536,YJR078W,Verified,null
5537,YGL156W,Verified,null
5538,YNL033W,Uncharacterized,molecular_function
5539,YNL062C,Verified,tRNA
5540,YMR295C,Verified,molecular_function
5541,YPL116W,Verified,histone
5542,YLR238W,Verified,molecular_function
5543,YBR118W,Verified,null
5544,YFL017C,Verified,null
5545,YDR262W,Uncharacterized,molecular_function
5546,YIL134W,Verified,transmembrane
5547,YJL163C,Uncharacterized,molecular_function
5548,YDR084C,Verified,molecular_function
5549,YJR143C,Verified,null
5550,YBL016W,Verified,kinase
5551,YGR083C,Verified,null
5552,YDR182W,Uncharacterized,molecular_function
5553,YNL290W,Verified,ATP
5554,YBL010C,Uncharacterized,molecular_function
5555,YGL152C,Dubious,molecular_function
5556,YDR139C,Verified,null
5557,YBR276C,Verified,null
5558,YOL079W,Dubious,molecular_function
5559,YAL021C,Verified,null
5560,SCER_lnc0759,null,null
5561,YOL126C,Verified,dehydrogenase
5562,YOR316C,Uncharacterized,transmembrane
5563,YNL227C,Verified,ATP
5564,YBR123C,Verified,RNA polymerase
5565,YBR198C,Verified,transcription
5566,YOR043W,Verified,null
5567,YDR470C,Verified,molecular_function
5568,YIL034C,Verified,null
5569,YIL043C,Verified,null
5570,YDR386W,Verified,null
5571,YLR347C,Verified,transporter
5572,YJR107W,Uncharacterized,null
5573,YNL157W,Verified,null
5574,YBR218C,Verified,null
5575,YNR060W,Verified,null
5576,YML120C,Verified,NADH
5577,YHR106W,Verified,null
5578,YNL164C,Verified,molecular_function
5579,YDL156W,Verified,null
5580,YBR080C,Verified,ATP
5581,YER137C,Uncharacterized,molecular_function
5582,YDR027C,Verified,molecular_function
5583,YGL069C,Dubious,molecular_function
5584,YIL063C,Verified,molecular_function
5585,YPL263C,Verified,molecular_function
5586,YDL001W,Verified,molecular_function
5587,YOL013C,Verified,null
5588,YPL218W,Verified,null
